Fecha,N de serie,Tolerancia,Min,Max,Real,Tolerancia,Min,Max,Real,Tolerancia,Min,Max,Real,Tolerancia,Min,Max,Real,Tolerancia,Min,Max,Real,Tolerancia,Min,Max,Real,Tolerancia,Min,Max,Real,Tolerancia,Min,Max,Real,Tolerancia,Min,Max,Real
11/01/2023,NoFESnumber,1,3.267,4.242,0.368,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
11/01/2023,NoFESnumber,1,3.267,4.242,0.368,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
11/01/2023,NoFESnumber,1,3.267,4.242,0.368,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
11/01/2023,NoFESnumber,1,3.267,4.242,0.369,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
11/01/2023,NoFESnumber,1,3.267,4.242,0.367,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
11/01/2023,NoFESnumber,1,3.267,4.242,0.366,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
11/01/2023,NoFESnumber,1,3.267,4.242,0.366,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
11/01/2023,NoFESnumber,1,3.267,4.242,0.366,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
11/01/2023,NoFESnumber,1,3.267,4.242,0.366,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
12/01/2023,NoFESnumber,1,3.267,4.242,0.371,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
12/01/2023,NoFESnumber,1,3.267,4.242,0.362,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
12/01/2023,22FES06C04325,1,3.267,4.242,3.997,5,1.5675,2.205,1.976,5,3.135,3.465,3.284,5,3.135,3.465,3.282,5,3.42,3.7800000000000002,3.617,5,1.615,1.9949999999999999,1.660,20,136.0,204.0,174.098,5,8.36,9.66,8.485
13/01/2023,NoFESnumber,1,3.267,4.242,2.233,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
13/01/2023,NoFESnumber,1,3.267,4.242,2.246,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
13/01/2023,NoFESnumber,1,3.267,4.242,2.246,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
13/01/2023,NoFESnumber,1,3.267,4.242,2.245,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
13/01/2023,NoFESnumber,1,3.267,4.242,2.245,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
13/01/2023,NoFESnumber,1,3.267,4.242,2.242,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
13/01/2023,22FES06C04325,1,3.267,4.242,2.241,0,1.65,2.1,F,0,3.3,3.3,F,0,3.3,3.3,F,0,3.6,3.6,F,0,1.7,1.9,F,0,170.0,170.0,F,0,8.8,9.2,F
